puzzle,solution
785134000906720130100000540000203000000607380300000270679051000030876000018400700,785134692946725138123968547897213456251647389364589271679351824432876915518492763
000900870300600001004000009000080405130007026509200307410530608920810000000000000,261945873395678241784123569672389415138457926549261387417532698923816754856794132
030409071040502039000601004890700040510003286420060005100090400304000010968214300,235489671641572839789631524896725143517943286423168795152397468374856912968214357
038000526600050730700006198007304000903618472000009680000003000019005807270080360,438197526691852734725436198867324951953618472142579683586743219319265847274981365
140080000208000900036901000705896001601503200394127680413008000060200000000300068,149682357278435916536971824725896431681543279394127685413768592867259143952314768
410083795800506410057104000003012000928005070041937820700020183190308200382761050,416283795839576412257194638673812549928645371541937826765429183194358267382761954
945006003003000906000090200060029105000031097091075004207100309000760008810953002,945216783123587946678394251764829135582431697391675824257148369439762518816953472
200810030508030000360040010005002960000060704000190020900083047002750000780000100,294817635518236479367549812835472961129365784476198523951683247642751398783924156
902006000074103608081070403020000005109000000003060049065302907008007030017840206,932486571574123698681975423826794315149538762753261849465312987298657134317849256
081256930602893051953104268014927380326540019897630524269410800000362195035789602,481256937672893451953174268514927386326548719897631524269415873748362195135789642
000000600091520030000034120000200903573040080000003504169302705057060000234010090,342891657691527438785634129416258973573946281928173564169382745857469312234715896
290800035008053270000000600709304581100695700400708063006002000041500326052006810,294867135618953274537241698769324581183695742425718963376182459841579326952436817
500314200930280750028579001089000005000807903000400000010008040890000126003600008,567314289931286754428579631389162475142857963756493812615928347894735126273641598
000876024004002030260030100000500000000083040010609807002098000940007010070050602,391876524854912736267435189789541263526783941413629857632198475945267318178354692
107204905502600710930751004204500130075012490006943570000460800089020040450307600,167234985542698713938751264294576138375812496816943572723469851689125347451387629
590024003006070050000103709160300500700065041905800000409730008231089070678400300,597624813316978254842153769164397582783265941925841637459736128231589476678412395
000400261060001304310620970100502897900003000080007643005004080403700025071009400,759438261268971354314625978136542897947863512582197643625314789493786125871259436
027510684316400020000900030060007005491060070700300060000000900009000850650001700,927513684316478529548926137263187495491265378785349261834752916179634852652891743
495000006200476080800009034904600001521307690030021407046790000009200705702100960,495832176213476589867519234974658321521347698638921457346795812189263745752184963
531000620600950480908621050003516200080032096205008003070280014850104002012000005,531847629627953481948621357793516248184732596265498173376285914859164732412379865
600000010750100968004060050805002437000507081307481596508000620071050809403829175,689275314752143968134968752815692437946537281327481596598714623271356849463829175
027380650896512040340679081730450016900020435564931708409060800078005000000807500,127384659896512347345679281732458916981726435564931728459163872678245193213897564
890735460002100008760802090607019024180000075000680019000200986900000053000903240,891735462452196738763842591637519824189324675245687319374251986926478153518963247
040600000001007620026018090054780200200000050093120708000506900012039570009070000,345692187981457623726318495154783269278964351693125748837546912412839576569271834
278400100000850030003006780802000093001903004905000070300140056594000007020090040,278439165619857432453216789842571693761983524935624871387142956594368217126795348
420010960136205804059408100645830700003074508080052000300546200000327601000980400,428713965136295874759468123645839712213674598987152346371546289894327651562981437
280137940090500010013296005539041067020973584874625139351000790902008453748359620,285137946697584312413296875539841267126973584874625139351462798962718453748359621
050070400080006357020000109241007930000900800070300020807400000605003240000051000,356179482189246357724538169241687935563924871978315624897462513615793248432851796
060004090507002846900560017250700000704053169031840700800620070000000920000007083,368174295517932846942568317259716438784253169631849752893621574476385921125497683
015620407003810009002400086451006972067500843309004000174038020530000094000000010,815629437643817259792453186451386972267591843389274561174938625538162794926745318
241000000056921040000040005107862094005194073090070610719680402680007901020410080,241758369356921847978346125137862594865194273492573618719685432684237951523419786
056700002100050084040901567003520000000408000064007058000870039038100670907005001,856743192179256384342981567783529416591468723264317958615874239438192675927635841
879000236051076009643002000100034972008007000007610000010400005080061040530028000,879145236251376489643982517165834972398257164427619358716493825982561743534728691
270560000045800060630470025000300090000608100004059000407200001350906070082010350,278563419145892763639471825816347592593628147724159638467235981351986274982714356
316904507520608009984300260240800970805009014000740805003500108150460790402080000,316924587527618439984375261241856973875239614639741825763592148158463792492187356
006052007710800000258000040802094100005070064001000500520300008100020630000900020,946152387713849256258736941862594173395271864471683592529367418187425639634918725
000002003720001000650000200081027065200086417470315090062708149800204006540060000,194572683728631954653849271981427365235986417476315892362758149817294536549163728
007000003900843015000000060700500300005204001291000800600000500000450008000031046,157629483962843715483175269746518392835294671291367854614982537379456128528731946
010085923502030006039000804100590000000103500090040700000360085006004037700852090,417685923582439176639721854174598362268173549395246718921367485856914237743852691
408010002106302000002845100000000010001008004304120850000051000217080405580006301,458617932176392548932845176895764213721538694364129857643251789217983465589476321
005000060000604300080007201002409015040826039000000420003705080000102500054000076,375291864129684357486357291832479615541826739967513428613745982798162543254938176
180005000490000007730890012000681304310000098200004105907460030050210700000057200,182745963496123857735896412579681324314572698268934175927468531853219746641357289
690721458400000207275600190730062085010800004000450000000216000140507320006080570,693721458481935267275648193734162985512879634869453712357216849148597326926384571
136805409420031007070000800002600073007000096609720084090206340863090002250317900,136875429428931657975462831582649173347158296619723584791286345863594712254317968
300007516900000708086512390601258070578100630294073100863700941109430807407901203,342897516915364728786512394631258479578149632294673185863725941129436857457981263
002109003000000904901056200008090062230000009090203087870000006610430000000900801,782149653365872914941356278158794362237685149496213587873521496619438725524967831
039500800005600004000028039100704000960203105007100640001800050040301086003956021,439517862285639714716428539158764293964283175327195648691842357542371986873956421
000028500400700600680091000076000010024005000009260850007582003948376005053010060,731628549492753681685491237576849312824135976319267854167582493948376125253914768
010090003000120004002000001690035128001600437807210600263871900170000000050900700,715498263386127594942356871694735128521689437837214659263871945179542386458963712
090604010107080000300070400000426107750830624006507900000090800500300261208065040,892654713147283596365971482983426157751839624426517938634192875579348261218765349
604005103520301069013400008806000070700238614100090380001050047050047801070000006,684975123527381469913462758836514972795238614142796385361859247259647831478123596
000007180800009007037001004064005900003004765150700020000000039900843600070000840,492357186816429357537681294764235918283914765159768423648172539925843671371596842
307000009640382700000759060000500006706430000890000100002005030000820010000163082,357614829649382751218759364431598276726431598895276143182945637963827415574163982
006082490300054000900000000000000908564870230800210000080001540002635800000000706,716382495328954167945167382231546978564879231897213654689721543472635819153498726
093568100620010085050004030010006290000070010000195006349600020000037004270400060,493568172627913485851724639518346297964872513732195846349651728186237954275489361
000004260603001070081600090206705003500030010310260709905000126107903008840100907,759384261623591874481672395296715483578439612314268759935847126167923548842156937
100800703030400051000000064800000000604701308200540076012600007007003019069107030,145869723936472851728315964871936245654721398293548176312694587487253619569187432
900706048400183005008042000001200403245301860380405019100000600804007001723000004,932756148476183925518942736691278453245391867387465219159834672864527391723619584
000002006600000070240567008028419700906073801700008200000705604502301007097026013,879132456635984172241567398328419765956273841714658239183795624562341987497826513
269780413730061090810903200901300645053010000000458009000090700002830900506000382,269785413734261598815943276981327645453619827627458139348592761172836954596174382
083000705700040001095000086210400009006082100030107000000803002628054003371620050,183296745762548391495371286217435869546982137839167524954813672628754913371629458
700500301008070940000984702002001600016700425085600037520430000000200014604800000,749526381258173946163984752472351698316798425985642137521437869837269514694815273
000019054010040600845063019000000001100000380403006007000082030600030920328900740,736219854219845673845763219592378461167594382483126597974682135651437928328951746
092000410100900078080001290901406000030205000274008509060302780328010000010809000,692587413145923678783641295951476832836295147274138569469352781328714956517869324
627980000853000000040263070000758100006402789082000300078001054065800930930546000,627985413853174296149263578394758162516432789782619345278391654465827931931546827
700408021004005308000000067627904805489251603050086940061302080908510036072860150,736498521214675398895123467627934815489251673153786942561342789948517236372869154
000573029900000540003490107048000796000106380602080050010000200020057600800602030,461573829987261543253498167148325796795146382632789451516934278329857614874612935
295014000040030090600029054510002943080495061070060002820306479053240610000000305,295614837147538296638729154516872943382495761479163582821356479953247618764981325
300006020024008017070203409060824170781569030000031806007000902400100000200300650,319476528624958317875213469963824175781569234542731896137685942456192783298347651
001658002607010000000479010102005406070090000560240780050000100823061500004527060,341658972697312854285479613132785496478196235569243781756834129823961547914527368
000080200086700004200093070050317000040009520800502710020974060097051042160200000,473186295986725134215493678652317489741869523839542716528974361397651842164238957
001000000005370001090508000503600712900107600710083495340960057000031020070005960,831426579465379281297518346583694712924157638716283495348962157659731824172845963
908524630573006008040830901325691070684052193097000265060203580000165002750000306,918524637573916428246837951325691874684752193197348265461273589839165742752489316
010094506450002300206507084001900743600100008873005090900060000105020867700050900,317894526458612379296537184521986743649173258873245691982761435135429867764358912
009140280000298536830600910300950460904000752100760000200837000048009620000420079,659143287471298536832675914387952461964381752125764398296837145748519623513426879
054300260107000950009160004085002417003080090700450380500940000008003040090278035,854397261167824953329165874985632417643781592712459386531946728278513649496278135
006904027000072000407031065080205000970003250062000040000326004210700000003009802,836954127159672483427831965384265791971483256562197348798326514215748639643519872
650080001902000600034002708203407805060000009508600030310706000820150970405000000,657384291982571643134962758293417865761835429548629137319746582826153974475298316
019603400006290000070050002000020100005086043720400080601937000000840065800500000,219673458586294317374158692468325179195786243723419586651937824932841765847562931
800270396739680425056090810463008159070004080020150743380040061501362008090010000,814275396739681425256493817463728159175934682928156743387549261541362978692817534
200000374801030000734059010107000003009302000300008145000795600002803400600024930,295681374861437529734259816187546293549312768326978145413795682972863451658124937
030809400090400200000050098008300000740586900309020000003008062020740300085000074,532879416897461235614253798258397641741586923369124857473918562126745389985632174
000020003000010502230580069040200030018070094002040080724000000050400306960850000,195726843486913572237584169549268731618375294372149685724631958851497326963852417
240360017000000003803904002560000000482031695007000020100800306059607180000140000,245368917796215843813974562561492738482731695937586421124859376359627184678143259
460700000010050073508930100080003010100800050032561908000070000821005690007089031,463718529219654873578932164985423716146897352732561948394176285821345697657289431
900000000072000348000086207000020600500300100023009000739160080004030900006004700,948273561672951348315486297891527634567348129423619875739165482184732956256894713
864795213792103040003006897200960300089507162370201008620004009000000025007302601,864795213792183546513426897251968374489537162376241958625814739138679425947352681
089000010030010049000403870608030702051004638000002451590060000000000060010340027,489725316735816249162493875648531792251974638973682451594267183327158964816349527
413070008750029060692438715300954002200003500040802100104300800835001200907085431,413576928758129364692438715371954682286713549549862173124397856835641297967285431
028010069071036802000000010790020081806009007000080905000790020640000100082000000,328514769471936852569872314794325681856149237213687945135798426647253198982461573
600800040492075080580943670004716908005098421900200367000030090120409035309587216,673821549492675183581943672234716958765398421918254367856132794127469835349587216
801000000920008670003000890097010500510809730060075000209740106130052400045680900,871596342924138675653427891397214568512869734468375219289743156136952487745681923
304080900058030200070650308060548029000906030249001605000405092021000500590210843,314782956658139274972654318163548729785926431249371685837465192421893567596217843
070030120000000360320715800790100050143009076005200901054001080238407619907006003,479638125581942367326715894792163458143589276865274931654391782238457619917826543
302061400000340201000500803203700014105400020640005308570900180920084000000150940,352861479768349251419572863283796514195438627647215398574923186921684735836157942
000608700078490200062350401000802006009000502016000000000549020794000000001000640,145628793378491265962357481457832916839164572216975834683549127794216358521783649
023581600819000002000093080001000428000000000280006073300179240000600800050028067,723581694819764352546293781631957428497832516285416973368179245172645839954328167
050461000098007001600003205700000010009008502005020709040000050072009300000530000,257461893398257641614983275726395418139748562485126739943872156572619384861534927
103000724000130800905000600670000008094000000500902000050600000400809306030410089,163598724247136895985247631672354918394781562518962473859623147421879356736415289
500010070061503002003800051030105000000000080950740006007600905046907008890200007,589412673461573892273869451638195724714326589952748316327681945146957238895234167
409572830070003401806000020068000900900086000000050108301040087600708000080219003,419572836275863491836491725168327954954186372723954168391645287642738519587219643
940030002531740008007090030700084000203007005000015090470600010006100050090000200,948536172531742968627891534759384621213967845864215793472658319386129457195473286
532679408006100520041250639170800293823490756095327100450713900217006045009540071,532679418986134527741258639174865293823491756695327184458713962217986345369542871
695280007320004965010006820570849000843620759960357010437962081150408276206100090,695283147328714965714596823571849632843621759962357418437962581159438276286175394
000180063308920401015000800800609200042537908950010300100062700000001004206400109,729184563368925471415376892831649257642537918957218346194862735583791624276453189
610407005009052614000600700407025109080769040900048200004003060020004091800070050,618437925379852614245691738467325189182769543953148276594213867726584391831976452
406800501300062478078345020952010040863724005014000062539080206240906087600031054,426879531395162478178345629952618743863724195714593862539487216241956387687231954
200460090084100370065870204609048730502090801730000400400605103003904607006001002,271463598984152376365879214619248735542397861738516429497625183123984657856731942
040006102061280403027145609083060004104378500006401300602010907000094235400000061,845936172961287453327145689283569714194378526576421398652813947718694235439752861
930050007007061090005972004500813472018500600300029000703100008801235000600080910,936458127427361895185972364569813472218547639374629581743196258891235746652784913
030120569000039108000080324921000650604913207873000000206091735780352016305074802,438127569562439178197586324921748653654913287873265941246891735789352416315674892
000000840095403217600000005500000069400001070380600000700204000906005001030080002,213579846895463217647128935571842369462391578389657124758214693926735481134986752
058370000000850041049000807614000008002000100075090006000140085000007060000080903,158374629726859341349612857614723598932568174875491236293146785581937462467285913
038701940000048326000300078300070401100204000060035080000523000500007004800019030,238761945715948326649352178352876491187294653964135782471523869593687214826419537
000000050000008009000105803005000390008030640920000007651497030080200074002083906,836729451514368729297145863465871392178932645923654187651497238389216574742583916
801030005403100080750800401074001002000006013109720800346002098020000000010098306,891234675463157289752869431674381952285946713139725864346572198928613547517498326
176095483050813000200764000700000920534009010910487000345176892800040630620908501,176295483459813276283764159768351924534629718912487365345176892891542637627938541
652407090409030605380006014046900108090100067000000029001049086003820041000300952,652417893419238675387596214746952138295183467138674529521749386963825741874361952
084371905507092183310060020070005396000730052950200007706010008498603200005000609,284371965567492183319568724872145396641739852953286417726914538498653271135827649
000120460003640000645980020000800506009502703104030082007008000430259070506001000,798123465213645897645987321372894516869512743154736982927368154431259678586471239
008034002200790004060800703020060800005007009006050020000921000400680201102000056,798534612231796584564812793327169845815247369946358127653921478479685231182473956
004050000028009047670000500293000080000030704800612390000021006060403200010006003,934157862528369147671284539293745681156938724847612395389521476765493218412876953
710083409403009050809024607070956340060008075000317206900060003007401090032790804,716583429423679158859124637278956341361248975594317286945862713687431592132795864
590003600000600020026100957080000000400030072005070019008045230004310790000200480,591723648847659123326184957782591364419836572635472819178945236264318795953267481
190250700570090602020170000062019087085600041400830020206903000800002050749580200,198256734574398612623174895362419587985627341417835926256943178831762459749581263
010204000700001200002680031004079013105000028300802000001720069000946107007130842,513294786786351294942687531824579613175463928369812475451728369238946157697135842
207080165804175290050326000780003012900040036000802079300050621401068300500200980,237489165864175293159326748785693412912547836643812579398754621421968357576231984
060000039031050826800030010523708401607124380080305600359670200706089103200540967,465812739931457826872936514523768491697124385184395672359671248746289153218543967
016357049700180060805002070050970420900400600067821095602700050170064000543000710,216357849734189562895642173358976421921435687467821395682713954179564238543298716
610700450387065901004301780102800090006179000970000145001007002000086500460210800,619728453387465921254391786132854697546179238978632145891547362723986514465213879
008405207590000010300002508030040672970620800006010049081009700259070000700000080,618435297592786413347192568135948672974623851826517349481369725259874136763251984
659002738004397016130050940090730801300489605570001493020060000045903267063278004,659142738284397516137856942496735821312489675578621493721564389845913267963278154
006789015980003702030502068000400093000091000000208170023000650070905000590006080,246789315985613742731542968812467593457391826369258174123874659678925431594136287
005002008981460200060570000250086040810045009040000000000600027504300000376800504,735192468981463275462578193253986741817245639649731852198654327524317986376829514
690000000048195670072008040005006007000023008180950000009031004020500060710002950,691247385348195672572368149235816497964723518187954236859631724423579861716482953
000812040584306120060507083006004050025070000049000071090703006000020090108000430,937812645584396127261547983716234859825179364349658271492783516653421798178965432
030800504490063000800007001010634025000700003000000006001420000900380047084005030,137892564495163278826547391718634925269758413543219786371426859952381647684975132
070002049306000517400570060182950600640120005050340120091030086035260401264701900,578612349326894517419573862182957634643128795957346128791435286835269471264781953
103000054080234006904500070800007000040003001205800700000000900000400017072018030,123796854587234196964581372836157429749623581215849763651372948398465217472918635
900250040600100000350090012090005080040318920010420500007003000562701304000062170,971256843628134759354897612293675481745318926816429537187943265562781394439562178
647500009509010430201849070800704193060185200710392005120000760070450921090271350,647523819589617432231849576852764193963185247714392685125938764378456921496271358
002985340050006287018037500084000010207801654160002090001000930000608020500020008,672985341359146287418237569984563712237891654165472893821754936793618425546329178
000350140002001050001200000800090406164537008923000500007480000000000080050620307,789356142642971853531248769875192436164537928923864571217483695396715284458629317
027000301018403620000090007040007000005809762000516900000751200001060000594328100,427685391918473625356192487649237518135849762782516934863751249271964853594328176
000000000043057000005200300050096710107000296030100805900418500008069000004700609,261983457843657921795241368452896713187534296639172845976418532528369174314725689
750890460064502719000406005900014506046208900002960000207080004630040058005623190,753891462864532719129476385978314526346258971512967843297185634631749258485623197
309724186200035794007981025794210658002050007065090213570060439000509060006300502,359724186281635794647981325794213658132856947865497213578162439423579861916348572
300009102608010940090802000710000360000604871080000009800030000960005423001020698,374569182628713945195842736719258364253694871486371259842936517967185423531427698
005407900700003001000090000004060089000502400002004007147309000539006000086100004,625417938798253641413698725354761289971582463862934517147329856539846172286175394
031268000026004008000000042180000450502040000007800003009000800250600001608407900,431268597726594138895713642183972456562341789947856213379125864254689371618437925
004030700901507360060029405010900030070280006009715208200198000106400850708050020,524631789981547362367829415812964537475283196639715248253198674196472853748356921
050004780708290030064810005472000603900546827086702910043600079020900000897053102,259364781718295436364817295472189653931546827586732914143628579625971348897453162
021000000000003000000690007002076003980000000007025481003507000040009030006040958,821754369769213845354698127412876593985431276637925481293587614548169732176342958
010000500000007006068504090070010052109000067825760130706803005291675003000000000,417936528952187346368524791674318952139452867825769134746893215291675483583241679
073921560020804037614300982009400605080000040452090318000106000500030806300540070,873921564925864137614375982739418625186253749452697318297186453541732896368549271
004009018009408007002070400710002005890000000020593870008906030037204006001087902,574629318169438527382175469713842695895761243426593871258916734937254186641387952
590200004203800791761304205300080900080540170007639050000460508804000009002910400,598271364243856791761394285325187946986542173417639852179463528834725619652918437
038900601400530070000710000250080904090200810087094020906405003800000002100800760,738942651419536278562718349251687934694253817387194526926475183875361492143829765
010200700376504820428000050745826009000000275000010400960050310000000587052000094,519283746376594821428671953745826139681349275293715468967458312134962587852137694
300006197864091250107302000701829600600005802028673900276908004005207300980000720,352486197864791253197352468741829635639145872528673941276938514415267389983514726
001709020000080679750023010108364002900857100004002700800076540000090000465138297,681749325342581679759623418178364952926857134534912786893276541217495863465138297
000000000700594000040028170070051006085000000902000410400002700608010054010900800,839176542721594638546328179374251986185469327962837415453682791698713254217945863
030050000851700400040036070420690010000040908569080700270063000090075080300004007,637458291851729436942136875428697513713542968569381742274863159196275384385914627
002030650170050000903200070030004825000000030010023007000485703500010000000900004,842731659176859342953246178639174825725698431418523967261485793594317286387962514
083090500005207089000000100000850000048013005520006090094708003030005940006309001,483691527615237489972584136369852714748913265521476398194728653837165942256349871
872030100010200360000000008020470000300652000004300000605894712000000503000503980,872936154519248367463715298926471835381652479754389621635894712298167543147523986
493761058516402970072953400060194527125630004947825036251370000789246315604519782,493761258516482973872953461368194527125637894947825136251378649789246315634519782
007801502500702800600040001019007000300920070728000300000084000800203607003609408,937861542541792863682345791419537286365928174728416359276184935894253617153679428
900027800070000040060003000600090430000600080200800190058370000306280574729000000,934527861175968243862143957681792435593614782247835196458371629316289574729456318
080000302013006804000003010530002000904008100820059600002807531368001947000390006,789145362213976854645283719536712498974638125821459673492867531368521947157394286
000040000190703000000020007209005000080400200037209001361502409048000100902010030,726948315194753682853126947219835764685471293437269851361582479548397126972614538
050000600800001073302409008001006000020043080000120406500800002243705810000002047,157238694894651273362479158431986725726543981985127436579814362243765819618392547
002809000008367290000501070000086005001203069306700002600010920800602050003000080,762849531518367294934521678297186345481253769356794812675418923849632157123975486
154307029300049006976028400000080607009000080485072930000000208017200394000030710,154367829328549176976128453231985647769413582485672931543791268817256394692834715
500079068068523709000000200604300090800650020217894650005030980900280300081946502,532479168168523749749168235654312897893657421217894653425731986976285314381946572
900021736208040100001700480705900000002037090390000847000094008180205060409306001,954821736278643159631759482745968213812437695396512847567194328183275964429386571
078065003600003705005000486000084050300509070052006040809600007063100820000090004,978465213641823795235971486796284351384519672152736948819642537463157829527398164
192300070800017040070090106946000302701803000050029610000605804030080701609174005,192346578865217943473598126946751382721863459358429617217635894534982761689174235
132567040008401603006830010403900126080100004921600750057384960000015030014090007,132567849598421673746839215473958126685172394921643758257384961869715432314296587
020030060306004500040562030693801470080070010007000000054020003000400100730900206,521738964376194528849562731693851472485276319217349685154627893962483157738915246
900380600100020500003010024000730465094050010050102300005090706068500030709000158,942385671186427593573916824821739465394658217657142389215893746468571932739264158
040078065370056000850000390400000001009100048180003026003800600200537819700061253,942378165371956482856214397427689531639125748185743926513892674264537819798461253
008000013640200070000074096001008050000050040506400100300100009000390504904507060,278965413649213875153874296491738652732651948586429137365142789817396524924587361
095060740030971000761024000103098072980400510040010800020106050476009000000082634,295863741834971265761524389153698472982437516647215893328146957476359128519782634
043100002108290400500006000001000208084512763236740000860974301007020905302000674,643187592178295436529436817751369248984512763236748159865974321417623985392851674
700900061261007000500020000009060400000000300020810500082075000000008620000000875,738954261261387954594126738319562487856749312427813596982675143175438629643291875
700524100200906038960000700092007300846003910530108000450300000300609500001005000,783524169215976438964831752192467385846253917537198246459382671378619524621745893
370904856180056204540030090008500009963007528007289301605478012001020400704300005,372914856189756234546832197218563749963147528457289361635478912891625473724391685
040000003608090010920040085000450000060008000035901240000300000300080060100000937,541862793678593412923147685219456378467238159835971246756319824392784561184625937
489071620012060570670830090860090240030000006500786010046013000008657430000948702,489571623312469578675832194861395247937124856524786319746213985298657431153948762
070005400839607000502139060486073092100000000007980000308000004714308000960204073,671825439839647251542139768486573192193462587257981346328756914714398625965214873
106083500700000403000470908000007000420190000003200074000000809270039600308051700,146983527789512463532476918861347295427195386953268174615724839274839651398651742
201053000305009006090070430006930024009014687024567193000805302403721960982346050,241653879375489216698172435716938524539214687824567193167895342453721968982346751
060200009350000006080956100730410002040000000000067000005020003674539820023600507,461283759359174286287956134738415962146892375592367418915728643674539821823641597
624030590130860400000500300860403910940610050013900706000104605001070089306290170,624731598135869427798542361867453912942617853513928746279184635451376289386295174
400100003290670000305098000900500026021000087040207009634820970082000004109704200,467152893298673145315498762973581426521946387846237519634825971782319654159764238
002000400060009702000020000030490007000760900407500020600045370841207090000086010,382671459164859732975324861536492187218763945497518623629145378841237596753986214
507248106604975020029001040050000379083500461090063258042106005070302010068400902,537248196614975823829631547256814379783529461491763258342196785975382614168457932
090200310601300000300000070000900057800610090927450000260000701030029608104760900,598276314671345289342891576416932857853617492927458163269584731735129648184763925
001020590402070000005000002140000060623090800000200010010583040030710008507064301,371628594492375186865149732149857263623491875758236419216583947934712658587964321
085030100032460509000000000500010300000040098700090400904201806021003000006900007,685739124132468579497125683549817362213546798768392451974251836821673945356984217
201064905000500608060007300300419050086300109090685032000020091012050060000000200,231864975479531628865297314327419856586372149194685732648723591712958463953146287
634297008000040063901630020009820014003005890006000000308060049005000030400900080,634297158287541963951638427579826314123475896846319275318762549795184632462953781
972100400860300290003592076021830040000750082080214530004921700290600000710003900,972168453865347291143592876521839647439756182687214539354921768298675314716483925
609400015010200400000901360002130900050700003030590000400810630000600190107000582,679483215318265479524971368742138956951726843836594721495812637283657194167349582
000400756100050800080230049600090023000000070000300901030000000870643010002708000,923481756146957832785236149617895423394162578258374961431529687879643215562718394
016009830030180000482030000360501070970040002000906000003400507600803040024700603,716259834539184726482637915368521479975348162241976358193462587657893241824715693
709200000000400630030070020410850069390007051005192740801704005003961000900000000,749236518258419637136578924417853269392647851685192743861724395573961482924385176
400300605716954802085160409007020000064000098102045060008003540050086003200507006,429378615716954832385162479837629154564731298192845367678293541951486723243517986
800000430093004080740030059080000001030806000001900300060080700104700020000040510,815697432293154687746238159587423961439816275621975348362581794154769823978342516
300204059000007000840060720009706030060830195208001607000690380480100076603070002,376214859952387461841569723519746238764832195238951647127695384485123976693478512
846350209597040038103897405300280600612470803900136527031700050009024380200910000,846351279597642138123897465375289614612475893984136527431768952769524381258913746
301498067009050310506700298004001000870964100162087000403075002607042900258000740,321498567789256314546713298934521876875964123162387459493175682617842935258639741
050000009800001000700800000285070600001080000630105040004600050002534000010700460,156347829823961574749852316285473691491286735637195248374618952962534187518729463
635000041008094003490000820074083200560207030080005406806701004210009600000008000,635872941728194563491356827174683259569247138382915476856721394217439685943568712
300082900105400007260701805500078401807014502006200790601000280740029053030000170,374582916185496327269731845523978461897614532416253798651347289748129653932865174
306007900700601000200093000000572040001006700000040603150000800904800036803000400,346257981795681324218493567639572148481936752527148693152364879974815236863729415
290514060060280057085000010000350749070049500509100038000000070002801000906037082,297514863164283957385796214621358749873649521549172638418925376732861495956437182
009001004060050090407060120000500000105080000920000078000678003084900000003000800,259731684861452397437869125348597216175286439926314578512678943684923751793145862
000700083070000000200630000600052340358006020000071005506297030090000250002100078,165729483873514692249638517617852349358946721924371865586297134791483256432165978
002000480003209070490578000000160792005700138007003600000600040700002900300097065,572316489683249571491578326834165792965724138127983654259631847746852913318497265
410207300837940100090108450000670840501004672704002013006009280070000500100803700,415267398837945126692138457923671845581394672764582913346759281278416539159823764
090316000631740920847090601354070000100534700906021000009050840485063007210407009,592316478631748925847295631354679182128534796976821354769152843485963217213487569
600000804907380006108500000003600105070003002000700048016400089359168020402050000,635279814947381256128546793893624175574813962261795348716432589359168427482957631
089020610104060002000319000400980000501740238000052000008030000006500800013000007,389427615174865392625319784462983571591746238837152946758234169946571823213698457
348560000091003602000000030000600320436270195200309046000830760983020014060950203,348562971791483652652197438819645327436278195275319846524831769983726514167954283
004300010506417280003080400060003001058120070001600000040035028030260790629708100,284396517596417283713582469462873951958124376371659842147935628835261794629748135
009016078003092001070405920031000682000670014004000009345000006068954007000003000,429316578853792461176485923731549682592678314684231759345127896268954137917863245
703529614000600000005004800640108795190065400300942060034006000006801903510073000,783529614421687359965314827642138795198765432357942168834296571276851943519473286
398421050010070083004600200107049005835760040409500070083207600002004930001036507,398421756216975483754683291127349865835762149469518372583297614672154938941836527
480000020731000650962580003300008040547306091019070060150800930003159000090000010,485637129731294658962581473326918745547326891819475362154862937673159284298743516
010000580200000007000070014000080000709060021080509000376010400000697105000008070,617942583248153967935876214462781359759364821183529746376215498824697135591438672
093706040075000008460850719286570031900000850051030020300090004540027100007084092,893716245175942368462853719286579431934261857751438926328195674549627183617384592
000001000358007106270540900942678503085304079007200080009000460860152097710460852,496831725358927146271546938942678513685314279137295684529783461864152397713469852
800003000000400903573910002030209001080567324005340008020094600340075080900800000,894723156612458973573916842437289561189567324265341798728194635341675289956832417
100740069000020748008009000260950087041307020007002000800403075305000090004005601,152748369639521748478639512263954187541387926987162453896413275315276894724895631
072600038600820071030019206000400050700080390045937610053000109200001000961300705,172654938694823571538719246319462857726185394845937612453276189287591463961348725
264050097000802403800009000006587000170400005040300000609018002001200600720000508,264153897915872463837649251396587124178426935542391786659718342481235679723964518
000006280280004030003890700097000064040060500002030000005040070000279000071503092,754316289289754136613892745397125864148967523562438917925641378836279451471583692
803140200904600005070309006500264193301000760040700580700090608008006007006002300,863145279914627835275389416587264193321958764649713582732591648158436927496872351
500148920429030817816290543090800460054000278670405001963000104780010050045689730,537148926429536817816297543291873465354961278678425391963752184782314659145689732
607240009429010768080976204500007982008500040040029610800602070000750000072100596,637248159429315768185976234516437982298561347743829615851692473964753821372184596
064000720100790080907042500070020008016084200508060400200400601000205047000619050,864351729152796384937842516479523168316984275528167493295478631681235947743619852
001000900067804230904000658035002009709006423642000815208470006196328040470059080,381265974567894231924713658835142769719586423642937815258471396196328547473659182
958010206060508130300206085430059701790030548005700060000005412520067093819400657,958314276267598134341276985436859721792631548185742369673985412524167893819423657
928306100050800030306004000100008060000100903080000201030900500000720600609000000,928376154451892736376514892197238465264157983583649271732961548845723619619485327
068493015952608000100050089020039470300860050010200000200180030673000008400300500,768493215952618347134752689826539471347861952519274863295186734673945128481327596
030100007009583042010460000007605400490870050586004030060050300700019000000000018,834192567679583142215467893127635489493871256586924731961258374748319625352746918
060300002010002004400005790070029100100006900359800620200050860530200009740900050,867394512915672384423185796674529138182736945359841627291457863536218479748963251
